COM_ORG,COM_DEST,TOTAL_FLUX,TRANS_MP,TRANS_TC,TRANS_VT,TRANS_DRM,TRANS_VL,DISTANCE,DUREE
75056,77005,22.722116187576,0.0,9.50917564913392,13.21294053844208,0.0,0.0,27.797470231700203,52.166788283776945
75056,77014,11.33695823026945,0.0,4.511109449220911,6.82584878104854,0.0,0.0,57.07303645768847,146.30902924531645
75056,77018,8.69091924670207,0.0,5.12333111359338,3.56758813310869,0.0,0.0,34.79053407792909,76.14925860059545
75056,77037,10.16012712132762,0.0,10.16012712132762,0.0,0.0,0.0,49.95812838413397,120.07578182560405
75056,77053,54.76550089209711,0.0,26.004108735672,28.76139215642511,0.0,0.0,27.11529428393738,60.497153338673556
75056,77055,4.48752383752715,0.0,0.0,4.48752383752715,0.0,0.0,22.11284597868392,52.67759860420936
75056,77058,153.3494967761294,3.36720228425739,90.13346582601892,58.773265845414514,1.07556282043857,0.0,28.04442173935573,55.64464621322812
75056,77059,23.19743166395269,0.0,20.514105727840832,2.68332593611186,0.0,0.0,24.697228972266625,55.00298970604085
75056,77061,3.08771763321624,0.0,3.08771763321624,0.0,0.0,0.0,72.60799519377655,155.76653339291107
75056,77083,675.8645400330785,0.969368573583325,569.3879891457968,79.79182116156977,3.96608675159597,20.45351609527588,18.628476605772306,40.08606050356581
75056,77085,7.48443909130703,0.0,2.6936839587138897,4.79075513259314,0.0,0.0,29.144709830932033,76.90591519614337
75056,77095,8.0344061803148,0.0,0.0,8.0344061803148,0.0,0.0,32.78573523351494,91.17425094123519
75056,77108,156.09950362859564,0.0,94.63217412137976,55.09262346532313,3.30578126359295,3.06892477829978,18.8926604448817,42.608551307837885
75056,77111,379.28482773767786,1.17746142522456,327.8028494503461,47.94001322006597,0.0,0.0,31.402009108346654,83.0264461252496
75056,77114,4.80741785385667,0.0,0.0,4.80741785385667,0.0,0.0,28.648076231946597,67.44992851419721
75056,77118,10.50898993930833,0.0,3.33815684853649,7.17083309077184,0.0,0.0,26.177186058425132,59.41130016324738
75056,77121,33.094227362937815,0.0,9.856116160410275,23.23811120252754,0.0,0.0,24.736185056179888,64.32190094531259
75056,77122,54.83304930517616,0.0,43.42931518628704,11.40373411888912,0.0,0.0,27.92362385410905,62.60210350784278
75056,77123,23.580894102218306,3.14062751399454,3.44300588402242,16.997260704201345,0.0,0.0,27.339178530889352,66.00672009685864
75056,77131,34.75443032096585,0.0,10.7587124390795,23.99571788188635,0.0,0.0,55.15857168920727,157.47237402695285
75056,77132,37.96736701136694,0.0,28.5793829334514,9.38798407791554,0.0,0.0,33.20621298085644,77.5385710205309
75056,77142,3.44811006489716,0.0,3.44811006489716,0.0,0.0,0.0,43.33501933011493,66.63949912642545
75056,77146,112.89204907237436,0.0,47.5506085806333,40.73909759682468,24.60234289491639,0.0,23.39521908168161,56.78994170306409
75056,77152,28.703661229210272,0.0,25.44760395475513,3.25605727445514,0.0,0.0,43.55820540939185,101.19041306646939
75056,77153,7.33474490595575,0.0,1.67165569422936,5.663089211726391,0.0,0.0,33.01566863286315,88.64348926479894
75056,77155,4.79189994854519,0.0,4.79189994854519,0.0,0.0,0.0,29.93935598052219,59.35870516168079
75056,77169,86.4529113109652,0.0,39.04303054917482,32.104491315537715,4.46210229894996,10.84328714730272,19.98434632744097,53.169064311219635
75056,77181,101.26629917241904,0.0,50.1684133659845,51.09788580643455,0.0,0.0,27.097107960107337,93.64614581153076
75056,77183,12.45578881706091,0.0,11.313094638361347,1.14269417869956,0.0,0.0,58.59411130653544,66.54836082076204
75056,77186,100.93268261229191,0.0,74.90751200568587,26.02517060660604,0.0,0.0,55.91123499898987,65.60010695611925
75056,77215,23.99135369389208,0.0,5.93044751472356,18.06090617916852,0.0,0.0,30.616067988536074,141.2765000461585
