COMMUNE;DCLT;Deux-roues motorisé;Marche à pied;Pas de transport (travail domicile);Transports en commun;Voiture, camion, fourgonnette;Vélo;TOTAL_FLUX
75056;75101;726.8850418543726;2068.5696997401346;721.4672791619283;11447.041211401865;688.093631640511;971.1630705729042;16623.21993437172
75056;75102;821.6347600219392;3252.5921607792598;745.2941794498163;12797.751672938974;694.7240853488987;1286.4354188855202;19598.432277424406
75056;75103;696.785300617716;2549.6440696356267;1072.644692453132;7421.276046456362;469.24557490749567;1134.9243214533963;13344.52000552373
75056;75104;343.4440921316736;663.2589460999774;21.378192153923507;6061.054099331734;314.7136689462312;705.561610128464;8109.410608792004
75056;75105;423.0833069778632;1036.991720909862;28.31857408494983;8281.245405011497;442.6556673466665;1380.957306029637;11593.251980360475
75056;75106;428.9901439607557;410.6459836609483;12.550603501747759;7276.369337358939;409.33820621762055;805.9701325378202;9343.864407237832
75056;75107;694.5883285737947;410.5660404588672;51.47074710161109;11435.729114005457;920.184493974464;807.9053438058851;14320.44406792008
75056;75108;2913.650793400926;6016.519188379976;1890.6184637196159;31376.898358405502;3946.7371203417547;2125.6138135841093;48270.03773783189
75056;75109;1916.284793826985;6387.994088663014;1922.3336803105801;23931.07257823797;1285.4153176324826;2202.6101363402295;37645.71059501126
75056;75110;1557.716594301407;5576.993117625306;2099.2466702002753;18336.2874537381;1220.4262793499329;2793.840310425112;31584.510425640132
75056;75111;2119.048194818634;6161.723101830033;3064.2660318305097;21991.954570906877;2150.8653134618107;3468.1426435412673;38955.999856389135
75056;75112;1363.650317118925;5183.2406149753015;2502.3577913671134;25574.524757148294;2586.8828936269533;2603.107912182155;39813.764286418744
75056;75113;1309.7251474188217;6276.1777685436755;2733.437074968363;28757.448055216933;2993.8609814494994;2487.3158084310767;44557.96483602837
75056;75114;1009.7897806643689;4610.450628409775;2643.6081598057954;17639.975867041943;1915.905200127564;1490.2641065304645;29309.993742579907
75056;75115;2622.7875910605117;9266.303162592081;4189.262007811762;36996.780154906985;5084.604892362134;2887.6526341465806;61047.39044288005
75056;75116;1876.8906598468216;3785.8397351908716;3179.3898357107473;20545.589871234537;4010.588231458278;1126.73056302899;34525.02889647025
75056;75117;2237.1338866708775;6869.369269113787;3983.109046621694;21942.510577964058;3314.2112967487847;1527.4709717770722;39873.805048896276
75056;75118;1958.265810989886;6698.658405584614;3847.5822325953463;27746.207447232624;2775.9812238563813;2291.304625726329;45317.99974598518
75056;75119;1486.9464245356414;5296.760729866835;2595.244586855522;24508.875575427617;3597.5112617556624;2244.8723656533066;39730.210944094586
75056;75120;1514.4034093848973;5152.030308899746;3078.601806026278;24065.031738007227;2867.0442950059683;2002.3223439901349;38679.433901314245
75056;77005;0.0;0.0;0.0;0.0;7.4732341502974595;0.0;7.4732341502974595
75056;77014;3.07631487805551;0.0;0.0;45.83983482028105;9.729830253888629;0.0;58.64597995222519
75056;77018;0.0;0.0;0.0;0.99459401930572;6.873790824532627;0.0;7.868384843838347
75056;77037;0.0;0.0;0.0;3.778177159256142;0.0;0.0;3.778177159256142
75056;77053;0.0;0.0;3.55396535423586;20.35262674687746;48.404154692194915;0.0;72.31074679330823
75056;77055;0.0;0.0;0.0;7.58489564134722;8.97612380926423;0.0;16.56101945061145
75056;77058;0.0;0.0;0.0;128.6617455296255;90.69008341472511;6.42884193137874;225.78067087572936
75056;77059;0.0;0.0;0.0;5.81437162964452;14.86898348848252;0.0;20.68335511812704
75056;77061;0.0;0.0;0.0;0.0;7.615453515754905;0.0;7.615453515754905
75056;77083;6.568072095845941;0.0;5.00000596038433;559.635559164908;52.72943133236768;12.145479817829031;636.078548371335
75056;77085;0.0;0.0;0.0;16.553475624240072;18.322560977623063;0.0;34.876036601863134
75056;77095;0.0;0.0;0.0;0.0;2.47038429635348;0.0;2.47038429635348
75056;77108;0.0;0.0;0.0;207.055113437833;90.68133851009114;9.43208706529158;307.1685390132157
75056;77111;3.53909242441613;0.0;0.0;438.9526024312064;64.99631084017761;3.2879076770156;510.77591337281575
75056;77114;0.0;0.0;0.0;0.0;6.90838696404356;0.0;6.90838696404356
75056;77118;0.0;0.0;0.0;16.7450306414403;22.906584983233035;0.0;39.65161562467334
75056;77121;0.0;0.0;0.0;8.235226059803288;13.597474567093037;0.0;21.832700626896326
75056;77122;3.04443756665933;0.0;0.0;20.560000218566127;14.808963946203907;0.0;38.41340173142936
75056;77123;3.2171529725521;0.0;0.0;10.36964461452658;9.479827061386409;0.0;23.066624648465087
75056;77131;0.0;0.0;0.0;40.39943537046654;12.163882232793341;0.0;52.56331760325988
75056;77132;0.0;0.0;0.0;28.34704652381982;0.0;0.0;28.34704652381982
75056;77142;0.0;0.0;0.0;1.978693874269795;0.0;0.0;1.978693874269795
75056;77146;0.0;3.64310281318996;0.0;89.8643892740308;98.501626325763;0.0;192.00911841298375
75056;77152;1.02385216321028;0.974964812671404;0.0;50.40462665750825;5.5349731488172;0.0;57.938416782207135
75056;77153;0.0;0.0;0.0;3.88139536627835;1.03517120054426;0.0;4.91656656682261
